Optical Parameter Monitor
7.0.5319.1035
Delimiter Used: , ','

Start of Measurement , 5/20/2026 15:56:56
Sample Interval , 0.2 s
, PM 251016504
Type, PM100D3
Serialnumber, M01274784
Sensor, S130C
SensorSerialnumber, 251016504
Wavelength / Responsivity, 405 nm

,,,PM 251016504, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 5/20/2026, 15:56:56.127,7.6888E-05
1, 5/20/2026, 15:56:57.032,7.6899E-05
2, 5/20/2026, 15:56:57.234,7.6899E-05
3, 5/20/2026, 15:56:57.450,7.6899E-05
4, 5/20/2026, 15:56:57.666,7.6899E-05
5, 5/20/2026, 15:56:57.882,7.6899E-05
6, 5/20/2026, 15:56:58.097,7.6899E-05
7, 5/20/2026, 15:56:58.327,7.6899E-05
8, 5/20/2026, 15:56:58.543,7.6899E-05
9, 5/20/2026, 15:56:58.756,7.6899E-05
10, 5/20/2026, 15:56:58.972,7.6899E-05
11, 5/20/2026, 15:56:59.189,7.6899E-05
12, 5/20/2026, 15:56:59.408,7.6899E-05
13, 5/20/2026, 15:56:59.624,7.6899E-05
14, 5/20/2026, 15:56:59.840,7.6899E-05
15, 5/20/2026, 15:57:00.056,7.6899E-05
16, 5/20/2026, 15:57:00.274,7.6927E-05
17, 5/20/2026, 15:57:00.501,7.6927E-05
18, 5/20/2026, 15:57:00.714,7.6927E-05
19, 5/20/2026, 15:57:00.930,7.6927E-05
20, 5/20/2026, 15:57:01.147,7.6927E-05
21, 5/20/2026, 15:57:01.363,7.6927E-05
22, 5/20/2026, 15:57:01.587,7.6927E-05
23, 5/20/2026, 15:57:01.803,7.6927E-05
24, 5/20/2026, 15:57:02.018,7.6927E-05
25, 5/20/2026, 15:57:02.241,7.6927E-05
26, 5/20/2026, 15:57:02.455,7.6927E-05
27, 5/20/2026, 15:57:02.669,7.6927E-05
28, 5/20/2026, 15:57:02.883,7.6927E-05
29, 5/20/2026, 15:57:03.098,7.6927E-05
30, 5/20/2026, 15:57:03.315,7.6927E-05
31, 5/20/2026, 15:57:03.529,7.6927E-05
32, 5/20/2026, 15:57:03.744,7.6927E-05
33, 5/20/2026, 15:57:03.961,7.6927E-05
34, 5/20/2026, 15:57:04.175,7.6927E-05
35, 5/20/2026, 15:57:04.391,7.6927E-05
36, 5/20/2026, 15:57:04.605,7.6927E-05
37, 5/20/2026, 15:57:04.819,7.6927E-05
38, 5/20/2026, 15:57:05.036,7.6927E-05
39, 5/20/2026, 15:57:05.256,7.6927E-05
40, 5/20/2026, 15:57:05.471,7.6927E-05
41, 5/20/2026, 15:57:05.685,7.6927E-05
42, 5/20/2026, 15:57:05.900,7.6927E-05
43, 5/20/2026, 15:57:06.115,7.6927E-05
44, 5/20/2026, 15:57:06.329,7.6927E-05
45, 5/20/2026, 15:57:06.545,0.0076694
46, 5/20/2026, 15:57:06.746,0.0076694
47, 5/20/2026, 15:57:06.962,0.0076694
48, 5/20/2026, 15:57:07.177,0.0076694
49, 5/20/2026, 15:57:07.391,0.0076694
50, 5/20/2026, 15:57:07.607,0.0076694
51, 5/20/2026, 15:57:07.820,0.0076694
52, 5/20/2026, 15:57:08.036,0.0076694
53, 5/20/2026, 15:57:08.254,0.0076694
54, 5/20/2026, 15:57:08.470,0.0076694
55, 5/20/2026, 15:57:08.686,0.0076694
56, 5/20/2026, 15:57:08.901,0.0076694
57, 5/20/2026, 15:57:09.117,0.0076694
58, 5/20/2026, 15:57:09.336,0.0076694
59, 5/20/2026, 15:57:09.551,0.0076694
60, 5/20/2026, 15:57:09.769,0.0078141
61, 5/20/2026, 15:57:09.999,0.0078141
62, 5/20/2026, 15:57:10.215,0.0078141
63, 5/20/2026, 15:57:10.432,0.0078141
64, 5/20/2026, 15:57:10.647,0.0078141
65, 5/20/2026, 15:57:10.861,0.0078141
66, 5/20/2026, 15:57:11.077,0.0078141
67, 5/20/2026, 15:57:11.294,0.0078141
68, 5/20/2026, 15:57:11.510,0.0078141
69, 5/20/2026, 15:57:11.725,0.0078141
70, 5/20/2026, 15:57:11.940,0.0078141
71, 5/20/2026, 15:57:12.156,0.0078141
72, 5/20/2026, 15:57:12.372,0.0078141
73, 5/20/2026, 15:57:12.587,0.0078141
74, 5/20/2026, 15:57:12.803,0.0078141
75, 5/20/2026, 15:57:13.018,0.0078141
76, 5/20/2026, 15:57:13.231,0.0078141
77, 5/20/2026, 15:57:13.445,0.0078141
78, 5/20/2026, 15:57:13.661,0.0078141
79, 5/20/2026, 15:57:13.877,0.0078141
80, 5/20/2026, 15:57:14.092,0.0078141
81, 5/20/2026, 15:57:14.309,0.0078141
82, 5/20/2026, 15:57:14.524,0.0078141
83, 5/20/2026, 15:57:14.739,0.0078141
84, 5/20/2026, 15:57:14.954,0.0078141
85, 5/20/2026, 15:57:15.168,0.0078141
86, 5/20/2026, 15:57:15.385,0.0078141
87, 5/20/2026, 15:57:15.601,0.0078141
88, 5/20/2026, 15:57:15.816,0.0082143
89, 5/20/2026, 15:57:16.043,0.0082143
90, 5/20/2026, 15:57:16.259,0.0082143
91, 5/20/2026, 15:57:16.474,0.0082143
92, 5/20/2026, 15:57:16.690,0.0082143
93, 5/20/2026, 15:57:16.905,0.0082143
94, 5/20/2026, 15:57:17.122,0.0082143
95, 5/20/2026, 15:57:17.341,0.0082143
96, 5/20/2026, 15:57:17.557,0.0082143
97, 5/20/2026, 15:57:17.771,0.0082143
98, 5/20/2026, 15:57:17.986,0.0082143
99, 5/20/2026, 15:57:18.200,0.0082143
100, 5/20/2026, 15:57:18.417,0.0082143
101, 5/20/2026, 15:57:18.632,0.0082143
102, 5/20/2026, 15:57:18.848,0.0082143
103, 5/20/2026, 15:57:19.062,0.0082196
104, 5/20/2026, 15:57:19.290,0.0082196
105, 5/20/2026, 15:57:19.505,0.0082196
106, 5/20/2026, 15:57:19.721,0.0082196
107, 5/20/2026, 15:57:19.936,0.0082196
108, 5/20/2026, 15:57:20.154,0.0082196
109, 5/20/2026, 15:57:20.369,0.0082196
110, 5/20/2026, 15:57:20.589,0.0082196
111, 5/20/2026, 15:57:20.804,0.0082196
112, 5/20/2026, 15:57:21.022,0.0082196
113, 5/20/2026, 15:57:21.238,0.0082196
114, 5/20/2026, 15:57:21.452,0.0082196
115, 5/20/2026, 15:57:21.669,0.0082196
116, 5/20/2026, 15:57:21.885,0.0082196
117, 5/20/2026, 15:57:22.100,0.0082196
118, 5/20/2026, 15:57:22.317,0.0082196
119, 5/20/2026, 15:57:22.531,0.0082196
120, 5/20/2026, 15:57:22.746,0.0082196
121, 5/20/2026, 15:57:22.962,0.0082196
122, 5/20/2026, 15:57:23.178,0.0082196
123, 5/20/2026, 15:57:23.396,0.0082196
124, 5/20/2026, 15:57:23.612,0.0082196
125, 5/20/2026, 15:57:23.826,0.0082196
126, 5/20/2026, 15:57:24.040,0.0082196
127, 5/20/2026, 15:57:24.257,0.0082196
128, 5/20/2026, 15:57:24.472,0.0082196
129, 5/20/2026, 15:57:24.694,0.0082196
130, 5/20/2026, 15:57:24.908,0.0082196
131, 5/20/2026, 15:57:25.123,0.0080716
132, 5/20/2026, 15:57:25.344,0.0080716
133, 5/20/2026, 15:57:25.558,0.0080716
134, 5/20/2026, 15:57:25.773,0.0080716
135, 5/20/2026, 15:57:25.991,0.0080716
136, 5/20/2026, 15:57:26.208,0.0080716
137, 5/20/2026, 15:57:26.424,0.0080716
138, 5/20/2026, 15:57:26.640,0.0080716
139, 5/20/2026, 15:57:26.854,0.0080716
140, 5/20/2026, 15:57:27.068,0.0080716
141, 5/20/2026, 15:57:27.285,0.0080716
142, 5/20/2026, 15:57:27.504,0.0080716
143, 5/20/2026, 15:57:27.721,0.0080716
144, 5/20/2026, 15:57:27.937,0.0080716
145, 5/20/2026, 15:57:28.152,0.0080716
146, 5/20/2026, 15:57:28.367,0.0081599
147, 5/20/2026, 15:57:28.582,0.0081599
148, 5/20/2026, 15:57:28.796,0.0081599
149, 5/20/2026, 15:57:29.011,0.0081599
150, 5/20/2026, 15:57:29.229,0.0081599
151, 5/20/2026, 15:57:29.448,0.0081599
152, 5/20/2026, 15:57:29.664,0.0081599
153, 5/20/2026, 15:57:29.880,0.0081599
154, 5/20/2026, 15:57:30.094,0.0081599
155, 5/20/2026, 15:57:30.309,0.0081599
156, 5/20/2026, 15:57:30.524,0.0081599
157, 5/20/2026, 15:57:30.740,0.0081599
158, 5/20/2026, 15:57:30.954,0.0081599
159, 5/20/2026, 15:57:31.172,0.0081599
160, 5/20/2026, 15:57:31.386,0.0081599
161, 5/20/2026, 15:57:31.601,0.0081599
162, 5/20/2026, 15:57:31.818,0.0081599
163, 5/20/2026, 15:57:32.033,0.0081599
164, 5/20/2026, 15:57:32.250,0.0081599
165, 5/20/2026, 15:57:32.465,0.0081599
166, 5/20/2026, 15:57:32.682,0.0081599
167, 5/20/2026, 15:57:32.898,0.0081599
168, 5/20/2026, 15:57:33.113,0.0081599
169, 5/20/2026, 15:57:33.327,0.0081599
170, 5/20/2026, 15:57:33.542,0.0081599
171, 5/20/2026, 15:57:33.759,0.0081599
172, 5/20/2026, 15:57:33.975,0.0081599
173, 5/20/2026, 15:57:34.192,0.0081599
174, 5/20/2026, 15:57:34.406,0.0081599
175, 5/20/2026, 15:57:34.622,0.0082224
176, 5/20/2026, 15:57:34.848,0.0082224
177, 5/20/2026, 15:57:35.064,0.0082224
178, 5/20/2026, 15:57:35.279,0.0082224
179, 5/20/2026, 15:57:35.495,0.0082224
180, 5/20/2026, 15:57:35.711,0.0082224
181, 5/20/2026, 15:57:35.927,0.0082224
182, 5/20/2026, 15:57:36.142,0.0082224
183, 5/20/2026, 15:57:36.355,0.0082224
184, 5/20/2026, 15:57:36.569,0.0082224
185, 5/20/2026, 15:57:36.783,0.0082224
186, 5/20/2026, 15:57:37.000,0.0082224
187, 5/20/2026, 15:57:37.215,0.0082224
188, 5/20/2026, 15:57:37.431,0.0082224
189, 5/20/2026, 15:57:37.647,0.0082356
190, 5/20/2026, 15:57:37.847,0.0082356
191, 5/20/2026, 15:57:38.060,0.0082356
192, 5/20/2026, 15:57:38.276,0.0082356
193, 5/20/2026, 15:57:38.493,0.0082356
194, 5/20/2026, 15:57:38.708,0.0082356
195, 5/20/2026, 15:57:38.924,0.0082356
196, 5/20/2026, 15:57:39.139,0.0082356
197, 5/20/2026, 15:57:39.354,0.0082356
198, 5/20/2026, 15:57:39.570,0.0082356
199, 5/20/2026, 15:57:39.787,0.0082356
200, 5/20/2026, 15:57:40.002,0.0082356
201, 5/20/2026, 15:57:40.218,0.0082356
202, 5/20/2026, 15:57:40.431,0.0082356
203, 5/20/2026, 15:57:40.648,0.0082356
204, 5/20/2026, 15:57:40.863,0.0082356
205, 5/20/2026, 15:57:41.080,0.0082356
206, 5/20/2026, 15:57:41.296,0.0082356
207, 5/20/2026, 15:57:41.512,0.0082356
208, 5/20/2026, 15:57:41.727,0.0082356
209, 5/20/2026, 15:57:41.942,0.0082356
210, 5/20/2026, 15:57:42.156,0.0082356
211, 5/20/2026, 15:57:42.369,0.0082356
212, 5/20/2026, 15:57:42.585,0.0082356
213, 5/20/2026, 15:57:42.800,0.0082356
214, 5/20/2026, 15:57:43.017,0.0082356
215, 5/20/2026, 15:57:43.232,0.0082356
216, 5/20/2026, 15:57:43.448,0.0082356
217, 5/20/2026, 15:57:43.665,0.0082356
218, 5/20/2026, 15:57:43.880,0.0082582
219, 5/20/2026, 15:57:44.097,0.0082582
220, 5/20/2026, 15:57:44.313,0.0082582
221, 5/20/2026, 15:57:44.534,0.0082582
222, 5/20/2026, 15:57:44.748,0.0082582
223, 5/20/2026, 15:57:44.963,0.0082582
224, 5/20/2026, 15:57:45.179,0.0082582
225, 5/20/2026, 15:57:45.396,0.0082582
226, 5/20/2026, 15:57:45.609,0.0082582
227, 5/20/2026, 15:57:45.821,0.0082582
228, 5/20/2026, 15:57:46.036,0.0082582
229, 5/20/2026, 15:57:46.250,0.0082582
230, 5/20/2026, 15:57:46.466,0.0082582
231, 5/20/2026, 15:57:46.681,0.0082582
232, 5/20/2026, 15:57:46.895,0.0082582
233, 5/20/2026, 15:57:47.112,0.0083061
234, 5/20/2026, 15:57:47.321,0.0083061
235, 5/20/2026, 15:57:47.540,0.0083061
236, 5/20/2026, 15:57:47.755,0.0083061
237, 5/20/2026, 15:57:47.970,0.0083061
238, 5/20/2026, 15:57:48.186,0.0083061
239, 5/20/2026, 15:57:48.403,0.0083061
240, 5/20/2026, 15:57:48.619,0.0083061
241, 5/20/2026, 15:57:48.833,0.0083061
242, 5/20/2026, 15:57:49.049,0.0083061
243, 5/20/2026, 15:57:49.264,0.0083061
244, 5/20/2026, 15:57:49.479,0.0083061
245, 5/20/2026, 15:57:49.695,0.0083061
246, 5/20/2026, 15:57:49.910,0.0083061
247, 5/20/2026, 15:57:50.125,0.0083061
248, 5/20/2026, 15:57:50.341,0.0083061
249, 5/20/2026, 15:57:50.558,0.0083061
250, 5/20/2026, 15:57:50.773,0.0083061
251, 5/20/2026, 15:57:50.988,0.0083061
252, 5/20/2026, 15:57:51.203,0.0083061
253, 5/20/2026, 15:57:51.419,0.0083061
254, 5/20/2026, 15:57:51.636,0.0083061
255, 5/20/2026, 15:57:51.850,0.0083061
256, 5/20/2026, 15:57:52.065,0.0083061
257, 5/20/2026, 15:57:52.280,0.0083061
258, 5/20/2026, 15:57:52.495,0.0083061
259, 5/20/2026, 15:57:52.711,0.0083061
260, 5/20/2026, 15:57:52.924,0.0083061
261, 5/20/2026, 15:57:53.139,0.0083061
262, 5/20/2026, 15:57:53.354,0.0083237
263, 5/20/2026, 15:57:53.558,0.0083237
264, 5/20/2026, 15:57:53.775,0.0083237
265, 5/20/2026, 15:57:53.989,0.0083237
266, 5/20/2026, 15:57:54.205,0.0083237
267, 5/20/2026, 15:57:54.423,0.0083237
268, 5/20/2026, 15:57:54.638,0.0083237
269, 5/20/2026, 15:57:54.854,0.0083237
270, 5/20/2026, 15:57:55.070,0.0083237
271, 5/20/2026, 15:57:55.286,0.0083237
272, 5/20/2026, 15:57:55.501,0.0083237
273, 5/20/2026, 15:57:55.716,0.0083237
274, 5/20/2026, 15:57:55.930,0.0083237
275, 5/20/2026, 15:57:56.145,0.0083237
276, 5/20/2026, 15:57:56.361,0.0083394
277, 5/20/2026, 15:57:56.564,0.0083394
278, 5/20/2026, 15:57:56.781,0.0083394
279, 5/20/2026, 15:57:56.996,0.0083394
280, 5/20/2026, 15:57:57.211,0.0083394
281, 5/20/2026, 15:57:57.428,0.0083394
282, 5/20/2026, 15:57:57.643,0.0083394
283, 5/20/2026, 15:57:57.860,0.0083394
284, 5/20/2026, 15:57:58.073,0.0083394
285, 5/20/2026, 15:57:58.289,0.0083394
286, 5/20/2026, 15:57:58.506,0.0083394
287, 5/20/2026, 15:57:58.723,0.0083394
288, 5/20/2026, 15:57:58.940,0.0083394
289, 5/20/2026, 15:57:59.157,0.0083394
290, 5/20/2026, 15:57:59.372,0.0083394
291, 5/20/2026, 15:57:59.589,0.0083394
292, 5/20/2026, 15:57:59.803,0.0083394
293, 5/20/2026, 15:58:00.019,0.0083394
294, 5/20/2026, 15:58:00.235,0.0083394
295, 5/20/2026, 15:58:00.450,0.0083394
296, 5/20/2026, 15:58:00.664,0.0083394
297, 5/20/2026, 15:58:00.879,0.0083394
298, 5/20/2026, 15:58:01.095,0.0083394
299, 5/20/2026, 15:58:01.310,0.0083394
300, 5/20/2026, 15:58:01.526,0.0083394
301, 5/20/2026, 15:58:01.740,0.0083394
302, 5/20/2026, 15:58:01.954,0.0083394
303, 5/20/2026, 15:58:02.169,0.0083394
304, 5/20/2026, 15:58:02.383,0.0083394
305, 5/20/2026, 15:58:02.597,0.0083595
306, 5/20/2026, 15:58:02.810,0.0083595
307, 5/20/2026, 15:58:03.025,0.0083595
308, 5/20/2026, 15:58:03.241,0.0083595
309, 5/20/2026, 15:58:03.455,0.0083595
310, 5/20/2026, 15:58:03.672,0.0083595
311, 5/20/2026, 15:58:03.887,0.0083595
312, 5/20/2026, 15:58:04.101,0.0083595
313, 5/20/2026, 15:58:04.316,0.0083595
314, 5/20/2026, 15:58:04.532,0.0083595
315, 5/20/2026, 15:58:04.746,0.0083595
316, 5/20/2026, 15:58:04.963,0.0083595
317, 5/20/2026, 15:58:05.180,0.0083595
318, 5/20/2026, 15:58:05.395,0.0083595
319, 5/20/2026, 15:58:05.610,0.0083595
320, 5/20/2026, 15:58:05.826,0.0083545
321, 5/20/2026, 15:58:06.046,0.0083545
322, 5/20/2026, 15:58:06.262,0.0083545
323, 5/20/2026, 15:58:06.477,0.0083545
324, 5/20/2026, 15:58:06.693,0.0083545
325, 5/20/2026, 15:58:06.908,0.0083545
326, 5/20/2026, 15:58:07.122,0.0083545
327, 5/20/2026, 15:58:07.338,0.0083545
328, 5/20/2026, 15:58:07.554,0.0083545
329, 5/20/2026, 15:58:07.769,0.0083545
330, 5/20/2026, 15:58:07.983,0.0083545
331, 5/20/2026, 15:58:08.198,0.0083545
332, 5/20/2026, 15:58:08.414,0.0083545
333, 5/20/2026, 15:58:08.630,0.0083545
334, 5/20/2026, 15:58:08.847,0.0083545
335, 5/20/2026, 15:58:09.063,0.0083545
336, 5/20/2026, 15:58:09.279,0.0083545
337, 5/20/2026, 15:58:09.494,0.0083545
338, 5/20/2026, 15:58:09.709,0.0083545
339, 5/20/2026, 15:58:09.924,0.0083545
340, 5/20/2026, 15:58:10.139,0.0083545
341, 5/20/2026, 15:58:10.354,0.0083545
342, 5/20/2026, 15:58:10.570,0.0083545
343, 5/20/2026, 15:58:10.787,0.0083545
344, 5/20/2026, 15:58:11.004,0.0083545
345, 5/20/2026, 15:58:11.217,0.0083545
346, 5/20/2026, 15:58:11.434,0.0083545
347, 5/20/2026, 15:58:11.651,0.0083545
348, 5/20/2026, 15:58:11.867,0.0083545
349, 5/20/2026, 15:58:12.080,0.008366
350, 5/20/2026, 15:58:12.281,0.008366
351, 5/20/2026, 15:58:12.497,0.008366
352, 5/20/2026, 15:58:12.713,0.008366
353, 5/20/2026, 15:58:12.929,0.008366
